Date,Value,IsRecord,OtherDateClass,DateClass
2021-05-18,125,False,20210427,20210518
2021-05-19,125,False,20210518,20210519
2021-05-20,130,False,20210427,20210520
2021-05-21,119,False,20210520,20210521
2021-05-22,120,False,20210520,20210522
2021-05-23,114,False,20210517,20210523
2021-05-24,136,False,20210427,20210524
2021-05-25,132,False,20210524,20210525
2021-05-26,129,False,20210525,20210526
2021-05-27,124,False,20210523,20210527
2021-05-28,138,False,20210427,20210528
2021-05-29,102,False,20210517,20210529
2021-05-30,112,False,20210529,20210530
2021-05-31,123,False,20210528,20210531
2021-06-01,154,False,20210427,20210601
2021-06-02,127,False,20210601,20210602
2021-06-03,123,False,20210531,20210603
2021-06-04,124,False,20210602,20210604
2021-06-05,124,False,20210604,20210605
2021-06-06,153,False,20210601,20210606
2021-06-07,174,False,20210419,20210607
2021-06-08,188,False,20210414,20210608
2021-06-09,188,False,20210608,20210609
2021-06-10,200,False,20210412,20210610
2021-06-11,177,False,20210610,20210611
2021-06-12,178,False,20210611,20210612
2021-06-13,222,False,20210407,20210613
2021-06-14,220,False,20210613,20210614
2021-06-15,227,False,20210407,20210615
2021-06-16,224,False,20210615,20210616
2021-06-17,237,False,20210402,20210617
2021-06-18,232,False,20210617,20210618
2021-06-19,211,False,20210612,20210619
2021-06-20,203,False,20210612,20210620
2021-06-21,223,False,20210618,20210621
2021-06-22,227,False,20210618,20210622
